NROGAR;DESC TIPGAR;MONEDA; M GARANTIA MO ; M GARANTIA MN ; SEGMENTO ; may_1MM 
3732;DEPOSITO A PLAZO;PEN; 12,000 ; 12,000 ;Banca Minorista;0
3733;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
3734;DEPOSITO A PLAZO;PEN; 2,200 ; 2,200 ;Banca Minorista;0
3735;DEPOSITO A PLAZO;PEN; 3,600 ; 3,600 ;Banca Minorista;0
3736;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3737;CUENTAS EN GTIA;PEN; 8,742 ; 8,742 ;Banca Minorista;0
3738;DEPOSITO A PLAZO;USD; 1,937 ; 6,428 ;Banca Minorista;0
3739;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3740;DEPOSITO A PLAZO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
3741;DEPOSITO A PLAZO;PEN; 5,040 ; 5,040 ;Banca Minorista;0
3742;FONDO MUTUO;USD; 4,299 ; 14,264 ;Banca Minorista;0
3743;DEPOSITO A PLAZO;USD; 4,700 ; 15,595 ;Banca Minorista;0
3744;FONDO MUTUO;PEN; 14,400 ; 14,400 ;Banca Minorista;0
3745;CUENTAS EN GTIA;USD; 5,250 ; 17,420 ;Banca Minorista;0
3746;SUPER DEPOSITO;PEN; 12,000 ; 12,000 ;Banca Minorista;0
3747;DEPOSITO A PLAZO;USD; 17,214 ; 57,116 ;Banca Minorista;0
3748;FONDO MUTUO;PEN; 1,439 ; 1,439 ;Banca Minorista;0
3749;FONDO MUTUO;PEN; 4,950 ; 4,950 ;Banca Minorista;0
3750;DEPOSITO A PLAZO;PEN; 5,000 ; 5,000 ;Banca Minorista;0
3751;FONDO MUTUO;PEN; 3,300 ; 3,300 ;Banca Minorista;0
3752;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3753;SUPER DEPOSITO;PEN; 1,400 ; 1,400 ;Banca Minorista;0
3754;CUENTAS EN GTIA;PEN; 14,400 ; 14,400 ;Banca Minorista;0
3755;DEPOSITO A PLAZO;USD; 250,000 ; 829,500 ;Banca Minorista;0
3756;DEPOSITO A PLAZO;USD; 55,419 ; 183,880 ;Banca Minorista;0
3757;DEPOSITO A PLAZO;PEN; 14,502 ; 14,502 ;Banca Minorista;0
3758;FONDO MUTUO;PEN; 1,199 ; 1,199 ;Banca Minorista;0
3759;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3760;CUENTAS EN GTIA;USD; 5,400 ; 17,917 ;Banca Minorista;0
3761;DEPOSITO A PLAZO;USD; 30,000 ; 99,540 ;Banca Minorista;0
3762;DEPOSITO A PLAZO;PEN; 15,980 ; 15,980 ;Banca Minorista;0
3763;CUENTAS EN GTIA;USD; 1,911 ; 6,341 ;Banca Minorista;0
3764;FONDO MUTUO;PEN; 1,199 ; 1,199 ;Banca Minorista;0
3765;FONDO MUTUO;USD; 5,000 ; 16,590 ;Banca Minorista;0
3766;DEPOSITO A PLAZO;PEN; 44,310 ; 44,310 ;Banca Minorista;0
3767;FONDO MUTUO;USD; 2,167 ; 7,190 ;Banca Minorista;0
3768;DEPOSITO A PLAZO;USD; 15,000 ; 49,770 ;Banca Minorista;0
3769;CUENTAS EN GTIA;PEN; 175,052 ; 175,052 ;Banca Minorista;0
3770;FONDO MUTUO;PEN; 1,100 ; 1,100 ;Banca Minorista;0
3771;FONDO MUTUO;USD; 20,414 ; 67,734 ;Banca Minorista;0
3772;DEPOSITO A PLAZO;PEN; 4,800 ; 4,800 ;Banca Minorista;0
3773;SUPER DEPOSITO;USD; 6,795 ; 22,545 ;Banca Minorista;0
3774;DEPOSITO A PLAZO;PEN; 4,000 ; 4,000 ;Banca Minorista;0
3775;CUENTAS EN GTIA;USD; 2,400 ; 7,963 ;Banca Minorista;0
3776;CUENTAS EN GTIA;PEN; 1,500 ; 1,500 ;Banca Minorista;0
3777;DEPOSITO A PLAZO;USD; 1,700 ; 5,641 ;Banca Minorista;0
3778;CUENTAS EN GTIA;USD; 2,332 ; 7,738 ;Banca Minorista;0
3779;FONDO MUTUO;PEN; 1,100 ; 1,100 ;Banca Minorista;0
3780;FONDO MUTUO;USD; 4,699 ; 15,591 ;Banca Minorista;0
3781;CUENTAS EN GTIA;PEN; 1,500 ; 1,500 ;Banca Minorista;0
3782;DEPOSITO A PLAZO;PEN; 25,000 ; 25,000 ;Banca Minorista;0
3783;FONDO MUTUO;PEN; 1,198 ; 1,198 ;Banca Minorista;0
3784;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3785;CUENTAS EN GTIA;PEN; 217 ; 217 ;Banca Minorista;0
3786;DEPOSITO A PLAZO;USD; 5,000 ; 16,590 ;Banca Minorista;0
3787;DEPOSITO A PLAZO;PEN; 20,000 ; 20,000 ;Banca Minorista;0
3788;DEPOSITO A PLAZO;PEN; 20,000 ; 20,000 ;Banca Minorista;0
3789;FONDO MUTUO;PEN; 544 ; 544 ;Banca Minorista;0
3790;FONDO MUTUO;PEN; 28,016 ; 28,016 ;Banca Minorista;0
3791;CUENTAS EN GTIA;USD; 2,400 ; 7,963 ;Banca Minorista;0
3792;DEPOSITO A PLAZO;PEN; -   ; -   ;Banca Minorista;0
3793;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3794;CUENTAS EN GTIA;PEN; 1,000 ; 1,000 ;Banca Minorista;0
3795;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3796;DEPOSITO A PLAZO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
3797;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3798;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3799;CUENTAS EN GTIA;USD; 1,000 ; 3,318 ;Banca Minorista;0
3800;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
3801;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3802;SUPER DEPOSITO;PEN; 1,001 ; 1,001 ;Banca Minorista;0
3803;CUENTAS EN GTIA;PEN; 3,600 ; 3,600 ;Banca Minorista;0
3804;SUPER DEPOSITO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
3805;DEPOSITO A PLAZO;PEN; 213,945 ; 213,945 ;Banca Minorista;0
3806;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3807;DEPOSITO A PLAZO;PEN; 76,743 ; 76,743 ;Banca Minorista;0
3808;FONDO MUTUO;USD; 60,000 ; 199,080 ;Banca Minorista;0
3809;CUENTAS EN GTIA;PEN; 5,978 ; 5,978 ;Banca Minorista;0
3810;FONDO MUTUO;USD; 1,000 ; 3,317 ;Banca Minorista;0
3811;FONDO MUTUO;USD; 390 ; 1,294 ;Banca Minorista;0
3812;DEPOSITO A PLAZO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
3813;DEPOSITO A PLAZO;PEN; 20,000 ; 20,000 ;Banca Minorista;0
3814;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3815;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3816;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3817;FONDO MUTUO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
3818;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3819;CUENTAS EN GTIA;PEN; 960 ; 960 ;Banca Minorista;0
3820;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
3821;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3822;CUENTAS EN GTIA;USD; 12,100 ; 40,148 ;Banca Minorista;0
3823;CUENTAS EN GTIA;PEN; 1,000 ; 1,000 ;Banca Minorista;0
3824;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
3825;FONDO MUTUO;PEN; 4,400 ; 4,400 ;Banca Minorista;0
3826;DEPOSITO A PLAZO;PEN; 49,915 ; 49,915 ;Banca Minorista;0
3827;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3828;DEPOSITO A PLAZO;USD; 3,450 ; 11,448 ;Banca Minorista;0
3829;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3830;CUENTAS EN GTIA;PEN; 235,444 ; 235,444 ;Banca Minorista;0
3831;CUENTAS EN GTIA;PEN; 2,520 ; 2,520 ;Banca Minorista;0
3832;SUPER DEPOSITO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
3833;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3834;SUPER DEPOSITO;USD; 1,238 ; 4,109 ;Banca Minorista;0
3835;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3836;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3837;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3838;CUENTAS EN GTIA;PEN; 3,200 ; 3,200 ;Banca Minorista;0
3839;DEPOSITO A PLAZO;PEN; 80,822 ; 80,822 ;Banca Minorista;0
3840;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3841;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3842;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3843;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3844;FONDO MUTUO;PEN; 28,800 ; 28,800 ;Banca Minorista;0
3845;FONDO MUTUO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
3846;CUENTAS EN GTIA;USD; 316 ; 1,048 ;Banca Minorista;0
3847;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3848;CUENTAS EN GTIA;USD; 3,400 ; 11,281 ;Banca Minorista;0
3849;SUPER DEPOSITO;USD; 1,500 ; 4,977 ;Banca Minorista;0
3850;CUENTAS EN GTIA;USD; 4,300 ; 14,267 ;Banca Minorista;0
3851;SUPER DEPOSITO;USD; 4,318 ; 14,326 ;Banca Minorista;0
3852;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3853;CUENTAS EN GTIA;PEN; 1,950 ; 1,950 ;Banca Minorista;0
3854;CUENTAS EN GTIA;USD; 5,400 ; 17,917 ;Banca Minorista;0
3855;FONDO MUTUO;PEN; 10,170 ; 10,170 ;Banca Minorista;0
3856;DEPOSITO A PLAZO;PEN; 20,000 ; 20,000 ;Banca Minorista;0
3857;DEPOSITO A PLAZO;PEN; 7,900 ; 7,900 ;Banca Minorista;0
3858;DEPOSITO A PLAZO;USD; 90,000 ; 298,620 ;Banca Minorista;0
3859;FONDO MUTUO;PEN; 14,400 ; 14,400 ;Banca Minorista;0
3860;CUENTAS EN GTIA;PEN; 1,950 ; 1,950 ;Banca Minorista;0
3861;CUENTAS EN GTIA;USD; 2,390 ; 7,930 ;Banca Minorista;0
3862;FONDO MUTUO;PEN; 14,400 ; 14,400 ;Banca Minorista;0
3863;FONDO MUTUO;USD; 3,170 ; 10,518 ;Banca Minorista;0
3864;CUENTAS EN GTIA;PEN; 4,200 ; 4,200 ;Banca Minorista;0
3865;DEPOSITO A PLAZO;USD; 6,000 ; 19,908 ;Banca Minorista;0
3866;CUENTAS EN GTIA;PEN; 1,400 ; 1,400 ;Banca Minorista;0
3867;CUENTAS EN GTIA;PEN; 32,999 ; 32,999 ;Banca Minorista;0
3868;DEPOSITO A PLAZO;PEN; 15,192 ; 15,192 ;Banca Minorista;0
3869;FONDO MUTUO;USD; 7,700 ; 25,549 ;Banca Minorista;0
3870;DEPOSITO A PLAZO;USD; 4,603 ; 15,273 ;Banca Minorista;0
3871;CUENTAS EN GTIA;USD; 2,800 ; 9,290 ;Banca Minorista;0
3872;CUENTAS EN GTIA;USD; 5,800 ; 19,244 ;Banca Minorista;0
3873;CUENTAS EN GTIA;USD; 5,000 ; 16,590 ;Banca Minorista;0
3874;CUENTAS EN GTIA;PEN; 700 ; 700 ;Banca Minorista;0
3875;DEPOSITO A PLAZO;USD; 5,000 ; 16,590 ;Banca Minorista;0
3876;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3877;FONDO MUTUO;PEN; 960 ; 960 ;Banca Minorista;0
3878;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3879;FONDO MUTUO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
3880;CUENTAS EN GTIA;USD; 3,700 ; 12,277 ;Banca Minorista;0
3881;CUENTAS EN GTIA;USD; 4,500 ; 14,931 ;Banca Minorista;0
3882;SUPER DEPOSITO;PEN; 13,489 ; 13,489 ;Banca Minorista;0
3883;FONDO MUTUO;USD; 4,000 ; 13,272 ;Banca Minorista;0
3884;DEPOSITO A PLAZO;PEN; 120,000 ; 120,000 ;Banca Minorista;0
3885;FONDO MUTUO;USD; 12,000 ; 39,816 ;Banca Minorista;0
3886;FONDO MUTUO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
3887;CUENTAS EN GTIA;PEN; 6,000 ; 6,000 ;Banca Minorista;0
3888;FONDO MUTUO;USD; 710 ; 2,356 ;Banca Minorista;0
3889;DEPOSITO A PLAZO;USD; 5,000 ; 16,590 ;Banca Minorista;0
3890;CUENTAS EN GTIA;USD; 5,000 ; 16,590 ;Banca Minorista;0
3891;CUENTAS EN GTIA;USD; 5,000 ; 16,590 ;Banca Minorista;0
3892;DEPOSITO A PLAZO;USD; 28,000 ; 92,904 ;Banca Minorista;0
3893;FONDO MUTUO;PEN; 960 ; 960 ;Banca Minorista;0
3894;DEPOSITO A PLAZO;PEN; 14,990 ; 14,990 ;Banca Minorista;0
3895;FONDO MUTUO;PEN; 35,000 ; 35,000 ;Banca Minorista;0
3896;CUENTAS EN GTIA;USD; 4,500 ; 14,931 ;Banca Minorista;0
3897;FONDO MUTUO;PEN; 30,000 ; 30,000 ;Banca Minorista;0
3898;DEPOSITO A PLAZO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
3899;DEPOSITO A PLAZO;USD; 10,000 ; 33,180 ;Banca Minorista;0
3900;DEPOSITO A PLAZO;PEN; 200,000 ; 200,000 ;Banca Minorista;0
3901;CUENTAS EN GTIA;PEN; 6,000 ; 6,000 ;Banca Minorista;0
3902;SUPER DEPOSITO;USD; 2,500 ; 8,295 ;Banca Minorista;0
3903;CUENTAS EN GTIA;USD; 5,000 ; 16,590 ;Banca Minorista;0
3904;FONDO MUTUO;PEN; 6,000 ; 6,000 ;Banca Minorista;0
3905;DEPOSITO A PLAZO;PEN; 30,000 ; 30,000 ;Banca Minorista;0
3906;FONDO MUTUO;PEN; 2,350 ; 2,350 ;Banca Minorista;0
3907;CUENTAS EN GTIA;USD; 12,000 ; 39,816 ;Banca Minorista;0
3908;CUENTAS EN GTIA;USD; 191,199 ; 634,398 ;Banca Minorista;0
3909;FONDO MUTUO;USD; 5,000 ; 16,590 ;Banca Minorista;0
3910;DEPOSITO A PLAZO;USD; 1,200 ; 3,982 ;Banca Minorista;0
3911;CUENTAS EN GTIA;PEN; 1,950 ; 1,950 ;Banca Minorista;0
3912;CUENTAS EN GTIA;USD; 2,800 ; 9,290 ;Banca Minorista;0
3913;CUENTAS EN GTIA;PEN; 700 ; 700 ;Banca Minorista;0
3914;CUENTAS EN GTIA;PEN; 960 ; 960 ;Banca Minorista;0
3915;CUENTAS EN GTIA;USD; 5,000 ; 16,590 ;Banca Minorista;0
3916;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3917;FONDO MUTUO;USD; 5,000 ; 16,590 ;Banca Minorista;0
3918;CUENTAS EN GTIA;USD; 4,600 ; 15,263 ;Banca Minorista;0
3919;CUENTAS EN GTIA;PEN; 2,400 ; 2,400 ;Banca Minorista;0
3920;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
3921;FONDO MUTUO;USD; 1,000 ; 3,318 ;Banca Minorista;0
3922;FONDO MUTUO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
3923;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
3924;FONDO MUTUO;USD; 6,500 ; 21,567 ;Banca Minorista;0
3925;FONDO MUTUO;USD; 5,970 ; 19,808 ;Banca Minorista;0
3926;DEPOSITO A PLAZO;PEN; 33,082 ; 33,082 ;Banca Minorista;0
3927;SUPER DEPOSITO;USD; 1,000 ; 3,318 ;Banca Minorista;0
3928;FONDO MUTUO;PEN; 1,100 ; 1,100 ;Banca Minorista;0
3929;DEPOSITO A PLAZO;PEN; 22,564 ; 22,564 ;Banca Minorista;0
3930;CUENTAS EN GTIA;USD; 295 ; 979 ;Banca Minorista;0
3931;DEPOSITO A PLAZO;USD; 20,308 ; 67,381 ;Banca Minorista;0
3932;DEPOSITO A PLAZO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
3933;DEPOSITO A PLAZO;PEN; 14,400 ; 14,400 ;Banca Minorista;0
3934;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
3935;CUENTAS EN GTIA;PEN; 16,000 ; 16,000 ;Banca Minorista;0
3936;CUENTAS EN GTIA;USD; 5,490 ; 18,216 ;Banca Minorista;0
3937;FONDO MUTUO;USD; 15,400 ; 51,097 ;Banca Minorista;0
3938;CUENTAS EN GTIA;USD; 3,200 ; 10,618 ;Banca Minorista;0
3939;CUENTAS EN GTIA;USD; 2,520 ; 8,361 ;Banca Minorista;0
3940;CUENTAS EN GTIA;PEN; 1,440 ; 1,440 ;Banca Minorista;0
3941;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
3942;CUENTAS EN GTIA;PEN; 1,950 ; 1,950 ;Banca Minorista;0
3943;CUENTAS EN GTIA;PEN; 14,400 ; 14,400 ;Banca Minorista;0
3944;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3945;CUENTAS EN GTIA;PEN; 1,000 ; 1,000 ;Banca Minorista;0
3946;FONDO MUTUO;USD; 100,000 ; 331,800 ;Banca Minorista;0
3947;DEPOSITO A PLAZO;PEN; 15,000 ; 15,000 ;Banca Minorista;0
3948;CUENTAS EN GTIA;PEN; 2,100 ; 2,100 ;Banca Minorista;0
3949;CUENTAS EN GTIA;PEN; 24,930 ; 24,930 ;Banca Minorista;0
3950;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3951;CUENTAS EN GTIA;PEN; 450 ; 450 ;Banca Minorista;0
3952;FONDO MUTUO;USD; 476 ; 1,579 ;Banca Minorista;0
3953;CUENTAS EN GTIA;PEN; 14,400 ; 14,400 ;Banca Minorista;0
3954;FONDO MUTUO;PEN; 6,000 ; 6,000 ;Banca Minorista;0
3955;FONDO MUTUO;PEN; 2,400 ; 2,400 ;Banca Minorista;0
3956;DEPOSITO A PLAZO;PEN; 100,500 ; 100,500 ;Banca Minorista;0
3957;CUENTAS EN GTIA;PEN; 2,000 ; 2,000 ;Banca Minorista;0
3958;CUENTAS EN GTIA;PEN; 2,400 ; 2,400 ;Banca Minorista;0
3959;CUENTAS EN GTIA;PEN; 1,440 ; 1,440 ;Banca Minorista;0
3960;FONDO MUTUO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
3961;CUENTAS EN GTIA;USD; 4,650 ; 15,429 ;Banca Minorista;0
3962;FONDO MUTUO;PEN; 20,160 ; 20,160 ;Banca Minorista;0
3963;CUENTAS EN GTIA;PEN; 7,200 ; 7,200 ;Banca Minorista;0
3964;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3965;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
3966;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
3967;CUENTAS EN GTIA;PEN; 1,100 ; 1,100 ;Banca Minorista;0
3968;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3969;CUENTAS EN GTIA;PEN; 1,100 ; 1,100 ;Banca Minorista;0
3970;DEPOSITO A PLAZO;USD; 10,000 ; 33,180 ;Banca Minorista;0
3971;CUENTAS EN GTIA;PEN; 810 ; 810 ;Banca Minorista;0
3972;FONDO MUTUO;USD; 500 ; 1,659 ;Banca Minorista;0
3973;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3974;CUENTAS EN GTIA;PEN; 60,000 ; 60,000 ;Banca Minorista;0
3975;FONDO MUTUO;PEN; 2,500 ; 2,500 ;Banca Minorista;0
3976;FONDO MUTUO;PEN; 20,000 ; 20,000 ;Banca Minorista;0
3977;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3978;FONDO MUTUO;PEN; 16,600 ; 16,600 ;Banca Minorista;0
3979;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3980;FONDO MUTUO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
3981;SUPER DEPOSITO;PEN; 1,500 ; 1,500 ;Banca Minorista;0
3982;CUENTAS EN GTIA;PEN; 1,620 ; 1,620 ;Banca Minorista;0
3983;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
3984;CUENTAS EN GTIA;USD; 420 ; 1,394 ;Banca Minorista;0
3985;CUENTAS EN GTIA;USD; 345 ; 1,145 ;Banca Minorista;0
3986;SUPER DEPOSITO;USD; 500 ; 1,659 ;Banca Minorista;0
3987;CUENTAS EN GTIA;PEN; 1,100 ; 1,100 ;Banca Minorista;0
3988;CUENTAS EN GTIA;PEN; 2,400 ; 2,400 ;Banca Minorista;0
3989;FONDO MUTUO;USD; 2,000 ; 6,636 ;Banca Minorista;0
3990;CUENTAS EN GTIA;PEN; 6,000 ; 6,000 ;Banca Minorista;0
3991;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3992;CUENTAS EN GTIA;PEN; 1,000 ; 1,000 ;Banca Minorista;0
3993;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
3994;FONDO MUTUO;PEN; 2,400 ; 2,400 ;Banca Minorista;0
3995;CUENTAS EN GTIA;PEN; 56,508 ; 56,508 ;Banca Minorista;0
3996;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
3997;FONDO MUTUO;PEN; 42,000 ; 42,000 ;Banca Minorista;0
3998;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
3999;CUENTAS EN GTIA;PEN; 492 ; 492 ;Banca Minorista;0
4000;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4001;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4002;FONDO MUTUO;PEN; 24,970 ; 24,970 ;Banca Minorista;0
4003;CUENTAS EN GTIA;PEN; 1,440 ; 1,440 ;Banca Minorista;0
4004;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4005;FONDO MUTUO;PEN; 989 ; 989 ;Banca Minorista;0
4006;CUENTAS EN GTIA;PEN; 14,400 ; 14,400 ;Banca Minorista;0
4007;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4008;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4009;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4010;CUENTAS EN GTIA;PEN; 1,500 ; 1,500 ;Banca Minorista;0
4011;CUENTAS EN GTIA;PEN; 700 ; 700 ;Banca Minorista;0
4012;FONDO MUTUO;PEN; 772 ; 772 ;Banca Minorista;0
4013;FONDO MUTUO;PEN; 6,642 ; 6,642 ;Banca Minorista;0
4014;CUENTAS EN GTIA;USD; 800 ; 2,654 ;Banca Minorista;0
4015;DEPOSITO A PLAZO;PEN; 13,000 ; 13,000 ;Banca Minorista;0
4016;CUENTAS EN GTIA;PEN; 219,639 ; 219,639 ;Banca Minorista;0
4017;FONDO MUTUO;PEN; 16,200 ; 16,200 ;Banca Minorista;0
4018;FONDO MUTUO;PEN; 70,000 ; 70,000 ;Banca Minorista;0
4019;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4020;CUENTAS EN GTIA;USD; 449 ; 1,490 ;Banca Minorista;0
4021;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4022;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4023;SUPER DEPOSITO;USD; 7,285 ; 24,172 ;Banca Minorista;0
4024;FONDO MUTUO;PEN; 960 ; 960 ;Banca Minorista;0
4025;CUENTAS EN GTIA;USD; 1,500 ; 4,977 ;Banca Minorista;0
4026;CUENTAS EN GTIA;PEN; 1,400 ; 1,400 ;Banca Minorista;0
4027;CUENTAS EN GTIA;PEN; 3,600 ; 3,600 ;Banca Minorista;0
4028;DEPOSITO A PLAZO;PEN; 20,000 ; 20,000 ;Banca Minorista;0
4029;FONDO MUTUO;PEN; 5,264 ; 5,264 ;Banca Minorista;0
4030;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
4031;CUENTAS EN GTIA;PEN; 6,000 ; 6,000 ;Banca Minorista;0
4032;CUENTAS EN GTIA;USD; 778 ; 2,581 ;Banca Minorista;0
4033;CUENTAS EN GTIA;PEN; 2,344 ; 2,344 ;Banca Minorista;0
4034;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4035;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4036;CUENTAS EN GTIA;PEN; 5,000 ; 5,000 ;Banca Minorista;0
4037;CUENTAS EN GTIA;PEN; 6,000 ; 6,000 ;Banca Minorista;0
4038;CUENTAS EN GTIA;PEN; 346,262 ; 346,262 ;Banca Minorista;0
4039;CUENTAS EN GTIA;PEN; 296,992 ; 296,992 ;Banca Minorista;0
4040;FONDO MUTUO;PEN; 12,000 ; 12,000 ;Banca Minorista;0
4041;FONDO MUTUO;PEN; 30,000 ; 30,000 ;Banca Minorista;0
4042;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
4043;CUENTAS EN GTIA;PEN; 917 ; 917 ;Banca Minorista;0
4044;FONDO MUTUO;USD; 784 ; 2,601 ;Banca Minorista;0
4045;CUENTAS EN GTIA;USD; 270 ; 896 ;Banca Minorista;0
4046;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4047;FONDO MUTUO;PEN; 1,100 ; 1,100 ;Banca Minorista;0
4048;CUENTAS EN GTIA;USD; 7,800 ; 25,880 ;Banca Minorista;0
4049;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
4050;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4051;CUENTAS EN GTIA;PEN; 661 ; 661 ;Banca Minorista;0
4052;CUENTAS EN GTIA;PEN; 160,998 ; 160,998 ;Banca Minorista;0
4053;DEPOSITO A PLAZO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
4054;CUENTAS EN GTIA;PEN; 14,500 ; 14,500 ;Banca Minorista;0
4055;CUENTAS EN GTIA;PEN; 6,509 ; 6,509 ;Banca Minorista;0
4056;CUENTAS EN GTIA;PEN; 12,000 ; 12,000 ;Banca Minorista;0
4057;CUENTAS EN GTIA;PEN; 15,466 ; 15,466 ;Banca Minorista;0
4058;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
4059;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
